-37.78337,144.93936
-37.78296,144.93937
-37.78258,144.93937
-37.78244,144.93937
-37.7822,144.93937
-37.78193,144.93933
-37.78162,144.93927
-37.78133,144.9392
-37.78097,144.93908
-37.78052,144.93891
-37.78017,144.93871
-37.77958,144.93841
-37.77932,144.93827
-37.77903,144.9381
-37.77891,144.93803
-37.77879,144.93796
-37.77862,144.93785
-37.77837,144.93772
-37.77807,144.93757
-37.7778,144.93746
-37.77757,144.93738
-37.7771,144.93725
-37.77686,144.93726
-37.7767,144.93722
-37.77663,144.93719
-37.77647,144.93715
-37.77631,144.93711
-37.77603,144.93705
-37.77574,144.937
-37.77543,144.93695
-37.77497,144.93691
-37.77456,144.93688
-37.77434,144.93688
-37.77412,144.93687
-37.77359,144.93687
-37.77328,144.93687
-37.77286,144.93689
-37.77247,144.93691
-37.77183,144.93694
-37.77119,144.937
-37.77078,144.93704
-37.76986,144.93713
-37.76957,144.93716
-37.7692,144.93718
-37.76896,144.9372
-37.76835,144.93726
-37.76671,144.93741
-37.76534,144.93751
-37.76429,144.93758
-37.7632,144.93763
-37.76212,144.9377
-37.76079,144.93782
-37.76048,144.93784
-37.75986,144.93787
-37.75944,144.93789
-37.759,144.9379
-37.75856,144.93788
-37.75813,144.93786
-37.75772,144.93781
-37.75726,144.93773
-37.75681,144.93766
-37.7564,144.93753
-37.75574,144.93733
-37.75525,144.93716
-37.75431,144.93674
-37.75391,144.93653
-37.75336,144.93622
-37.75248,144.93573
-37.75186,144.9354
-37.7511,144.93496
-37.7506,144.93472
-37.7502,144.93455
-37.74979,144.9344
-37.74938,144.93429
-37.74896,144.9342
-37.74862,144.93416
-37.74824,144.93414
-37.74768,144.93416
-37.74683,144.93422
-37.74629,144.93425
-37.74592,144.93423
-37.74561,144.93421
-37.74535,144.93416
-37.74502,144.93409
-37.7448,144.93403
-37.74463,144.93398
-37.74444,144.93391
-37.74406,144.93375
-37.74374,144.93359
-37.74345,144.93342
-37.74312,144.9332
-37.74283,144.93297
-37.74249,144.93267
-37.74214,144.93234
-37.74147,144.93172
-37.74118,144.93149
-37.74085,144.93127
-37.74053,144.93107
-37.74023,144.93093
-37.73991,144.9308
-37.73969,144.93073
-37.7394,144.93065
-37.73905,144.93058
-37.73852,144.93043
-37.73817,144.9302
-37.73797,144.93008
-37.73774,144.92991
-37.73755,144.92973
-37.73746,144.92965
-37.73729,144.92943
-37.73717,144.92927
-37.73706,144.92911
-37.73689,144.92881
-37.73647,144.92807
-37.73619,144.92757
-37.73578,144.92682
-37.73565,144.92659
-37.73532,144.926
-37.73527,144.9259
-37.73526,144.92589
-37.73521,144.92579
-37.73511,144.92557
-37.73509,144.92551
-37.73505,144.92541
-37.73499,144.92523
-37.73495,144.92511
-37.7349,144.9249
-37.7345,144.92467
-37.73375,144.92428
-37.73345,144.92414
-37.73283,144.92389
-37.73239,144.92371
-37.73215,144.92365
-37.73196,144.92361
-37.73179,144.92359
-37.73153,144.9236
-37.73094,144.92371
-37.73055,144.92379
-37.73034,144.92382
-37.73021,144.92383
-37.73011,144.92385
-37.73003,144.92385
-37.72997,144.92386
-37.72989,144.92387
-37.7292,144.92392
-37.72898,144.92397
-37.72894,144.92396
-37.72873,144.92393
-37.7287,144.92393
-37.72865,144.92391
-37.72857,144.9239
-37.72849,144.92387
-37.72838,144.92383
-37.72823,144.92377
-37.72805,144.9237
-37.72788,144.92364
-37.72684,144.92326
-37.72607,144.92298
-37.72528,144.92269
-37.72508,144.92262
-37.72472,144.92249
-37.72438,144.92237
-37.72368,144.92211
-37.72354,144.92206
-37.72222,144.92155
-37.7216,144.92132
-37.72146,144.92127
-37.72139,144.92125
-37.72132,144.92123
-37.72129,144.92122
-37.7212,144.92117
-37.72111,144.92115
-37.72108,144.92114
-37.72083,144.92104
-37.72044,144.9209
-37.72008,144.92076
-37.71994,144.92071
-37.71967,144.9206
-37.71927,144.92045
-37.71917,144.9204
-37.7188,144.92024
-37.71816,144.91995
-37.71764,144.91971
-37.71736,144.91957
-37.71714,144.91944
-37.717,144.91935
-37.71652,144.91902
-37.71618,144.91878
-37.71587,144.91857
-37.7156,144.91837
-37.71554,144.91832
-37.71548,144.91828
-37.71512,144.91803
-37.71493,144.91789
-37.71464,144.91768
-37.71456,144.91762
-37.7145,144.91758
-37.71445,144.91755
-37.7144,144.91752
-37.71437,144.91751
-37.71433,144.91749
-37.7143,144.91748
-37.71427,144.91747
-37.71424,144.91746
-37.71419,144.91745
-37.71413,144.91744
-37.714,144.91742
-37.71362,144.91736
-37.71338,144.91733
-37.71261,144.9172
-37.7125,144.91719
-37.71196,144.9171
-37.71103,144.91696
-37.71043,144.91687
-37.71009,144.91681
-37.70978,144.91677
-37.70948,144.91672
-37.7093,144.91669
-37.70916,144.91667
-37.7083,144.91654
-37.70816,144.91652
-37.70774,144.91646
-37.7077,144.91645
-37.70735,144.91639
-37.70722,144.91637
-37.70703,144.91631
-37.70665,144.91622
-37.70644,144.91617
-37.70637,144.91615
-37.70635,144.91615
-37.70624,144.91613
-37.70616,144.91611
-37.70613,144.9161
-37.70603,144.91608
-37.70552,144.91598
-37.70498,144.91585
-37.70485,144.91582
-37.70478,144.91581
-37.70471,144.91579
-37.70457,144.91576
-37.70453,144.91575
-37.70445,144.91573
-37.70438,144.91571
-37.70413,144.91565
-37.70357,144.91553
-37.70336,144.91548
-37.70251,144.91527
-37.70229,144.91521
-37.70206,144.91516
-37.70187,144.91514
-37.69956,144.91506
-37.69929,144.91505
-37.69921,144.91505
-37.69902,144.91501
-37.69888,144.91502
-37.69858,144.91504
-37.69831,144.91506
-37.69813,144.91508
-37.69772,144.91512
-37.6974,144.91515
-37.69691,144.91518
-37.69655,144.91517
-37.69607,144.91515
-37.69556,144.91513
-37.69544,144.91513
-37.69522,144.91514
-37.69474,144.91517
-37.69464,144.91518
-37.69429,144.91523
-37.69409,144.91525
-37.69396,144.91526
-37.69368,144.91529
-37.69354,144.9153
-37.69344,144.91531
-37.69319,144.91534
-37.69302,144.91535
-37.69273,144.91537
-37.69185,144.91541
-37.6915,144.91544
-37.69137,144.91546
-37.69112,144.9155
-37.69087,144.91555
-37.6907,144.91559
-37.69029,144.9157
-37.6898,144.91589
-37.68918,144.91608
-37.68873,144.91616
-37.6885,144.91621
-37.68831,144.91626
-37.68788,144.91638
-37.68753,144.91648
-37.6867,144.91667
-37.68605,144.91686
-37.68586,144.91692
-37.68569,144.91697
-37.68553,144.91702
-37.68533,144.91708
-37.68521,144.91713
-37.68511,144.91718
-37.68504,144.91721
-37.68491,144.91727
-37.68471,144.91738
-37.68452,144.9175
-37.68426,144.91769
-37.68411,144.91781
-37.6838,144.9181
-37.68371,144.91818
-37.68358,144.91827
-37.68351,144.91832
-37.68336,144.91844
-37.68314,144.91862
-37.68293,144.9188
-37.68283,144.9189
-37.68246,144.91922
-37.68243,144.91925
-37.68234,144.91933
-37.68225,144.91941
-37.68218,144.91948
-37.68202,144.91964
-37.6819,144.91978
-37.68176,144.91993
-37.68146,144.92027
-37.68137,144.92037
-37.68128,144.92047
-37.68109,144.92065
-37.68091,144.92081
-37.68072,144.92096
-37.68052,144.92112
-37.68036,144.92122
-37.68018,144.92134
-37.68009,144.92138
-37.67988,144.92149
-37.6796,144.92164
-37.67928,144.92179
-37.67902,144.9219
-37.6788,144.92198
-37.67859,144.92205
-37.67844,144.9221
-37.67831,144.92214
-37.6781,144.92219
-37.67809,144.9222
-37.67796,144.92223
-37.67786,144.92224
-37.67777,144.92226
-37.67777,144.92226
-37.67742,144.92234
-37.67726,144.92237
-37.6767,144.92248
-37.67652,144.92252
-37.67635,144.92256
-37.67596,144.92265
-37.67506,144.92283
-37.67472,144.92289
-37.67457,144.92291
-37.67387,144.92304
-37.67359,144.92309
-37.67319,144.92316
-37.67257,144.92327
-37.67223,144.92334
-37.67137,144.9235
-37.67104,144.92356
-37.67084,144.9236
-37.67075,144.92361
-37.67035,144.92369
-37.67023,144.92371
-37.67017,144.92372
-37.66933,144.92388
-37.66906,144.92392
-37.66883,144.92392
-37.66861,144.9239
-37.66841,144.92387
-37.66822,144.92382
-37.66801,144.92375
-37.66781,144.92366
-37.66762,144.92355
-37.66744,144.92343
-37.66724,144.92327
-37.66706,144.92311
-37.66672,144.9228
-37.66646,144.92257
-37.66637,144.9225
-37.6662,144.92236
-37.66601,144.92224
-37.66581,144.92214
-37.66571,144.92209
-37.66559,144.92204
-37.66549,144.92201
-37.66536,144.92199
-37.66514,144.92195
-37.66493,144.92192
-37.66487,144.92192
-37.66471,144.92191
-37.66457,144.92191
-37.66439,144.92193
-37.66424,144.92195
-37.66404,144.922
-37.66395,144.92202
-37.66391,144.92203
-37.66379,144.92205
-37.66371,144.92207
-37.66359,144.92209
-37.66347,144.92212
-37.66309,144.92221
-37.66291,144.92227
-37.66272,144.92233
-37.66268,144.92234
-37.66244,144.92243
-37.66234,144.92249
-37.66225,144.92255
-37.66213,144.92263
-37.66193,144.92278
-37.66167,144.923
-37.66158,144.92308
-37.66144,144.92325
-37.66113,144.92365
-37.66098,144.92392
-37.66075,144.92437
-37.66067,144.92452
-37.66059,144.92466
-37.66048,144.92483
-37.66038,144.92498
-37.66025,144.92515
-37.66015,144.92528
-37.65994,144.92549
-37.65977,144.92563
-37.65964,144.92573
-37.65946,144.92585
-37.65932,144.92594
-37.6592,144.926
-37.65886,144.92615
-37.65844,144.92635
-37.65826,144.92644
-37.65803,144.92654
-37.65766,144.92672
-37.65758,144.92675
-37.65752,144.92679
-37.65739,144.92684
-37.65719,144.92696
-37.65709,144.92701
-37.65702,144.92705
-37.65699,144.92707
-37.65689,144.92712
-37.6568,144.92718
-37.65662,144.92729
-37.65611,144.92762
-37.65563,144.92792
-37.65464,144.92855
-37.65448,144.92865
-37.65432,144.92875
-37.65394,144.929
-37.65354,144.92925
-37.65343,144.92933
-37.65287,144.92968
-37.65235,144.93
-37.65228,144.93005
-37.65186,144.93032
-37.6518,144.93035
-37.65175,144.93038
-37.65168,144.93043
-37.65132,144.93066
-37.65087,144.93094
-37.65068,144.93105
-37.65052,144.93114
-37.65029,144.93124
-37.65013,144.93131
-37.64997,144.93136
-37.64977,144.93141
-37.64956,144.93145
-37.64935,144.93148
-37.64912,144.93149
-37.6489,144.93149
-37.6487,144.93148
-37.64847,144.93145
-37.64828,144.93141
-37.64807,144.93135
-37.64787,144.93128
-37.64775,144.93123
-37.64762,144.93117
-37.64748,144.9311
-37.64735,144.93103
-37.64719,144.93093
-37.64715,144.93091
-37.64707,144.93086
-37.64662,144.93058
-37.64529,144.92975
-37.64443,144.92921
-37.64426,144.92911
-37.6441,144.92901
-37.64398,144.92895
-37.64395,144.92894
-37.64383,144.92888
-37.64371,144.92883
-37.64369,144.92882
-37.64357,144.92877
-37.64347,144.92873
-37.64344,144.92872
-37.64337,144.9287
-37.64326,144.92866
-37.64316,144.92863
-37.64306,144.9286
-37.64295,144.92857
-37.64284,144.92855
-37.64273,144.92853
-37.64263,144.92851
-37.64252,144.9285
-37.64241,144.92849
-37.6423,144.92848
-37.64219,144.92849
-37.64209,144.92849
-37.64198,144.92849
-37.64182,144.92849
-37.64157,144.92852
-37.64135,144.92856
-37.64113,144.9286
-37.64079,144.92866
-37.64063,144.92869
-37.64048,144.92871
-37.6405,144.9289
-37.64054,144.92919
-37.64059,144.9296
-37.64063,144.92985
-37.64072,144.93064
-37.64074,144.93075
-37.6408,144.93125
-37.64081,144.93129
-37.64082,144.93136
-37.64083,144.93147
-37.64084,144.93155
-37.64086,144.93174
-37.64091,144.93213
-37.64092,144.93221
-37.64122,144.93462
-37.64129,144.93519
-37.64138,144.93586
-37.6415,144.93682
-37.64162,144.93787
-37.64181,144.93962
-37.64189,144.9403
-37.64196,144.94082
-37.64205,144.94152
-37.64206,144.94156
-37.64206,144.94157
-37.64208,144.94178
-37.64211,144.94206
-37.64213,144.94221
-37.6423,144.94365
-37.64258,144.94579
-37.64261,144.946
-37.64262,144.94608
-37.64267,144.94653
-37.64268,144.94656
-37.64268,144.94658
-37.64269,144.94675
-37.6427,144.94691
-37.64271,144.94693
-37.64272,144.94707
-37.64277,144.94745
-37.64283,144.94797
-37.64292,144.94862
-37.643,144.94916
-37.64312,144.95015
-37.64316,144.95047
-37.64319,144.95065
-37.64315,144.95083
-37.64309,144.95093
-37.64302,144.95103
-37.6429,144.95109
-37.64231,144.95098
-37.64037,144.95066
-37.63901,144.95042
-37.63885,144.95039
-37.63844,144.95032
-37.63824,144.9503
-37.63812,144.95028
-37.63804,144.95027
-37.63795,144.95025
-37.63782,144.95023
-37.63733,144.95015
-37.6346,144.94975
-37.63138,144.94923
-37.63089,144.94915
-37.6305,144.94909
-37.63,144.94899
-37.62937,144.9489
-37.62862,144.9488
-37.62848,144.94877
-37.62833,144.94874
-37.62824,144.94872
-37.62816,144.94871
-37.62657,144.9485
-37.6264,144.94848
-37.62626,144.94846
-37.62543,144.94834
-37.62447,144.9482
-37.62422,144.94817
-37.624,144.94813
-37.62329,144.94802
-37.62234,144.94787
-37.62192,144.94781
-37.62175,144.94778
-37.62147,144.94774
-37.61741,144.94709
-37.61716,144.94706
-37.61707,144.94704
-37.61699,144.94703
-37.61692,144.94702
-37.61682,144.947
-37.61583,144.94685
-37.61255,144.94633
-37.61159,144.94618
-37.61121,144.94612
-37.61088,144.94607
-37.6104,144.94602
-37.60948,144.94593
-37.6073,144.94572
-37.60639,144.94564
-37.60526,144.94552
-37.60454,144.94545
-37.60412,144.94542
-37.60392,144.9454
-37.60253,144.94526
-37.60232,144.94523
-37.60212,144.9452
-37.60192,144.94516
-37.60172,144.94511
-37.60152,144.94505
-37.60131,144.94498
-37.60111,144.94489
-37.60091,144.94481
-37.60061,144.94465
-37.60022,144.94442
-37.59963,144.94407
-37.59897,144.94366
-37.59879,144.94356
-37.59862,144.94347
-37.59847,144.94339
-37.59831,144.94332
-37.59816,144.94326
-37.5981,144.94324
-37.59798,144.9432
-37.59788,144.94317
-37.5977,144.94312
-37.59747,144.94307
-37.59725,144.94302
-37.5971,144.94298
-37.59685,144.94293
-37.59652,144.94286
-37.59626,144.94281
-37.595,144.94266
-37.5941,144.94258
-37.59325,144.94244
-37.59255,144.94232
-37.5921,144.94222
-37.59195,144.94218
-37.59182,144.94216
-37.59171,144.94213
-37.59148,144.94208
-37.59074,144.94193
-37.58687,144.941
-37.58684,144.94099
-37.58674,144.94097
-37.58639,144.94088
-37.58525,144.94063
-37.58475,144.94052
-37.5843,144.94043
-37.58426,144.94043
-37.58417,144.94041
-37.58401,144.94038
-37.58391,144.94036
-37.58351,144.94028
-37.58181,144.93993
-37.58137,144.93983
-37.58018,144.93961
-37.57964,144.93952
-37.57911,144.93945
-37.57863,144.9394
-37.57816,144.93936
-37.57775,144.93935
-37.57722,144.93934
-37.5767,144.93936
-37.57644,144.93938
-37.57618,144.9394
-37.57577,144.93945
-37.57534,144.93951
-37.57484,144.9396
-37.57442,144.93967
-37.57363,144.93982
-37.57285,144.93996
-37.57161,144.94017
-37.57089,144.9403
-37.57015,144.94043
-37.56943,144.94054
-37.569,144.94061
-37.56849,144.94068
-37.56785,144.94077
-37.56727,144.94085
-37.56695,144.94091
-37.56636,144.94104
-37.56576,144.94115
-37.56297,144.94159
-37.55466,144.9429
-37.55281,144.94319
-37.55227,144.94328
-37.54854,144.94386
-37.54708,144.94409
-37.5462,144.94422
-37.54557,144.94433
-37.54493,144.94443
-37.54459,144.94449
-37.54415,144.94457
-37.54379,144.94465
-37.5435,144.94472
-37.54319,144.94479
-37.54286,144.94487
-37.54259,144.94495
-37.54236,144.94502
-37.54216,144.94507
-37.54197,144.94512
-37.5417,144.94519
-37.54143,144.94525
-37.54053,144.9454
-37.53983,144.94552
-37.53636,144.94609
-37.53514,144.94629
-37.53277,144.94668
-37.53055,144.94701
-37.52822,144.94741
-37.52801,144.94745
-37.52685,144.94763
-37.52583,144.94779
-37.52521,144.94786
-37.5251,144.94787
-37.52491,144.94788
-37.52449,144.94791
-37.52407,144.94793
-37.52377,144.94794
-37.52356,144.94795
-37.52336,144.94797
-37.52294,144.94802
-37.52202,144.94815
-37.52012,144.94846
-37.51664,144.94901
-37.51184,144.94976
-37.51157,144.94981
-37.51109,144.94988
-37.51052,144.94997
-37.50817,144.95036
-37.50615,144.9507
-37.50444,144.95104
-37.50429,144.9511
-37.50405,144.95119
-37.50371,144.95134
-37.50336,144.95151
-37.50296,144.95173
-37.50261,144.95196
-37.50228,144.9522
-37.50223,144.95224
-37.50189,144.95251
-37.50152,144.95287
-37.50081,144.95367
-37.49864,144.95616
-37.49842,144.95636
-37.49748,144.95747
-37.49518,144.95998
-37.4921,144.96346
-37.49136,144.9642
-37.49079,144.96464
-37.49014,144.96507
-37.48952,144.96546
-37.48887,144.96581
-37.48701,144.96676
-37.48591,144.96732
-37.48422,144.96821
-37.48263,144.96904
-37.48004,144.9704
-37.47788,144.97152
-37.47699,144.97199
-37.47636,144.97232
-37.47593,144.97251
-37.47569,144.9726
-37.47547,144.97268
-37.47519,144.97276
-37.47495,144.97282
-37.47458,144.97289
-37.47423,144.97295
-37.47398,144.97297
-37.47374,144.97299
-37.47347,144.973
-37.47326,144.973
-37.47294,144.97298
-37.47267,144.97295
-37.47243,144.97291
-37.47224,144.97288
-37.47193,144.97282
-37.47164,144.97274
-37.4714,144.97267
-37.47108,144.97256
-37.47081,144.97245
-37.4706,144.97236
-37.47023,144.97217
-37.46995,144.97202
-37.46967,144.97185
-37.46937,144.97169
-37.46908,144.97155
-37.46881,144.97143
-37.46845,144.97129
-37.46781,144.97104
-37.46751,144.97095
-37.46715,144.97085
-37.46688,144.9708
-37.46665,144.97077
-37.46638,144.97073
-37.46612,144.9707
-37.46559,144.97067
-37.46456,144.97069
-37.46403,144.97075
-37.46365,144.97082
-37.46336,144.97087
-37.46301,144.97096
-37.46269,144.97105
-37.46223,144.9712
-37.46188,144.97134
-37.46105,144.97171
-37.4604,144.97205
-37.45971,144.97245
-37.45895,144.97293
-37.4561,144.97467
-37.45492,144.97544
-37.45424,144.97594
-37.45202,144.97751
-37.45136,144.97801
-37.45052,144.97863
-37.44964,144.97922
-37.44923,144.97944
-37.44836,144.97991
-37.44748,144.98028
-37.44642,144.98069
-37.4455,144.98098
-37.44425,144.98123
-37.4429,144.98136
-37.44001,144.98124
-37.43745,144.98124
-37.43585,144.98141
-37.4338,144.98189
-37.433,144.98218
-37.43277,144.98227
-37.43146,144.98288
-37.43067,144.98331
-37.43052,144.98339
-37.43037,144.98348
-37.4295,144.98401
-37.4282,144.9849
-37.42706,144.98589
-37.42442,144.98837
-37.42105,144.99158
-37.41781,144.99466
-37.41678,144.99563
-37.41671,144.9957
-37.41668,144.99572
-37.41622,144.9962
-37.4158,144.99668
-37.41552,144.997
-37.415,144.99761
-37.41461,144.9981
-37.41433,144.99846
-37.41387,144.99908
-37.41357,144.99951
-37.41334,144.99986
-37.41314,145.00014
-37.41286,145.00056
-37.4125,145.00115
-37.41209,145.00189
-37.41168,145.00265
-37.41076,145.00464
-37.4104,145.00544
-37.41002,145.0063
-37.40924,145.00787
-37.40826,145.0096
-37.40739,145.0109
-37.40708,145.01135
-37.40608,145.01265
-37.40558,145.01321
-37.40502,145.01385
-37.40447,145.01445
-37.4035,145.01542
-37.40252,145.01638
-37.40117,145.0177
-37.40006,145.01873
-37.39935,145.01948
-37.39824,145.02054
-37.39759,145.02116
-37.39652,145.02213
-37.39509,145.02321
-37.39373,145.02403
-37.39294,145.02442
-37.39119,145.0252
-37.39001,145.02556
-37.38878,145.02582
-37.3875,145.02599
-37.38638,145.02605
-37.38484,145.02595
-37.38382,145.02585
-37.38205,145.0254
-37.38097,145.02505
-37.37971,145.02449
-37.37862,145.02395
-37.37732,145.02315
-37.37555,145.02203
-37.37397,145.02117
-37.37289,145.02074
-37.37183,145.02047
-37.3708,145.02031
-37.3696,145.02019
-37.36866,145.02025
-37.36751,145.02037
-37.36623,145.02068
-37.36507,145.02105
-37.36224,145.02191
-37.35942,145.02249
-37.35754,145.02263
-37.35673,145.02261
-37.35604,145.0226
-37.35462,145.0225
-37.35353,145.02237
-37.35197,145.02206
-37.35099,145.02174
-37.3505,145.02159
-37.34805,145.0209
-37.34727,145.02064
-37.34598,145.0205
-37.34492,145.02053
-37.34396,145.0207
-37.34299,145.02098
-37.34201,145.02143
-37.34139,145.02178
-37.33959,145.02305
-37.3379,145.02494
-37.3368,145.02603
-37.33537,145.02727
-37.33516,145.02744
-37.33415,145.02809
-37.33123,145.02958
-37.33005,145.02999
-37.32791,145.03053
-37.32709,145.03077
-37.32629,145.03108
-37.32549,145.03152
-37.32479,145.032
-37.32406,145.03264
-37.32305,145.03385
-37.32252,145.03463
-37.32203,145.03553
-37.32165,145.0364
-37.3212,145.03774
-37.32098,145.03884
-37.3207,145.04046
-37.32041,145.0419
-37.32004,145.04318
-37.31956,145.04431
-37.31899,145.04536
-37.31832,145.04634
-37.31761,145.04712
-37.31697,145.04769
-37.31624,145.04818
-37.31558,145.04851
-37.31457,145.04894
-37.31315,145.04931
-37.31197,145.04946
-37.31127,145.04962
-37.31013,145.04991
-37.30886,145.05037
-37.30763,145.05098
-37.30559,145.05205
-37.30457,145.05253
-37.30358,145.05289
-37.30248,145.05322
-37.30108,145.05354
-37.29965,145.05368
-37.29766,145.05385
-37.29571,145.05407
-37.29438,145.05417
-37.29338,145.05427
-37.291,145.05448
-37.28908,145.05466
-37.28651,145.0549
-37.28609,145.05494
-37.28579,145.05496
-37.28492,145.05505
-37.28431,145.05512
-37.28369,145.05519
-37.28307,145.05523
-37.28254,145.05527
-37.28169,145.05536
-37.28052,145.05547
-37.28004,145.05554
-37.27924,145.05562
-37.27843,145.05571
-37.27791,145.05575
-37.27756,145.05576
-37.2765,145.0558
-37.27592,145.05582
-37.27505,145.05581
-37.27388,145.05581
-37.27354,145.05581
-37.27321,145.05578
-37.27281,145.05574
-37.27234,145.05569
-37.27223,145.05568
-37.27175,145.05563
-37.26991,145.05545
-37.26908,145.05543
-37.26808,145.05539
-37.26739,145.05539
-37.26646,145.05547
-37.26566,145.05554
-37.26505,145.0556
-37.26405,145.05576
-37.26336,145.0559
-37.26246,145.05609
-37.2615,145.0563
-37.26084,145.05642
-37.26026,145.05649
-37.25971,145.05651
-37.25891,145.05648
-37.25879,145.05647
-37.25828,145.05643
-37.25627,145.05606
-37.25547,145.05585
-37.25495,145.05573
-37.25402,145.05552
-37.25316,145.05538
-37.25234,145.05527
-37.25167,145.05516
-37.25106,145.05513
-37.25037,145.05513
-37.24946,145.05516
-37.24846,145.05518
-37.24838,145.05519
-37.24727,145.05523
-37.24675,145.05522
-37.24596,145.05517
-37.2456,145.05513
-37.24504,145.05509
-37.24377,145.05482
-37.24347,145.05473
